A2M183CETUMR96_speedup,A2M183CETUMR96_rubble,A2M183CETUMR96_triage_red,A2M183CETUMR96_triage_yellow,A2M183CETUMR96_triage_green,A2M183CETUMR96_effort,A2M183CETUMR96_timestamp,A2M183CETUMR96_x,A2M183CETUMR96_y,A2M183CETUMR96_event,A33VGSEJ44ORMF_speedup,A33VGSEJ44ORMF_rubble,A33VGSEJ44ORMF_triage_red,A33VGSEJ44ORMF_triage_yellow,A33VGSEJ44ORMF_triage_green,A33VGSEJ44ORMF_effort,A33VGSEJ44ORMF_timestamp,A33VGSEJ44ORMF_x,A33VGSEJ44ORMF_y,A33VGSEJ44ORMF_event,A2JDYN6QM8M5UN_speedup,A2JDYN6QM8M5UN_rubble,A2JDYN6QM8M5UN_triage_red,A2JDYN6QM8M5UN_triage_yellow,A2JDYN6QM8M5UN_triage_green,A2JDYN6QM8M5UN_effort,A2JDYN6QM8M5UN_timestamp,A2JDYN6QM8M5UN_x,A2JDYN6QM8M5UN_y,A2JDYN6QM8M5UN_event,A1WH32GYQOHIRQ_speedup,A1WH32GYQOHIRQ_rubble,A1WH32GYQOHIRQ_triage_red,A1WH32GYQOHIRQ_triage_yellow,A1WH32GYQOHIRQ_triage_green,A1WH32GYQOHIRQ_effort,A1WH32GYQOHIRQ_timestamp,A1WH32GYQOHIRQ_x,A1WH32GYQOHIRQ_y,A1WH32GYQOHIRQ_event,publish,A2M183CETUMR96_triage,A2M183CETUMR96_exploration,A2M183CETUMR96_move,A33VGSEJ44ORMF_triage,A33VGSEJ44ORMF_exploration,A33VGSEJ44ORMF_move,A2JDYN6QM8M5UN_triage,A2JDYN6QM8M5UN_exploration,A2JDYN6QM8M5UN_move,A1WH32GYQOHIRQ_triage,A1WH32GYQOHIRQ_exploration,A1WH32GYQOHIRQ_move
0,0.2,0,0,0,11,1655837170.569144,20,10,,1.5394339561462402,0,0,0,0,16,1655837171.469693,23,6,end speedup,0,0,0,0,0,13,1655837170.850694,19,6,,0,0,0,0,0,2,1655837170.786648,14,6,,False,,,,,,,,,,,,
0,0.2,0,0,0,11,1655837171.548845,20,10,start speedup,1.5394339561462402,0,0,0,0,17,1655837171.469693,23,7,end speedup,0,0,0,0,0,14,1655837170.850694,20,6,,0,0,0,0,0,2,1655837170.786648,14,6,,False,,,,,,,,,,,,
0,0.2,0,0,0,13,1655837171.548845,20,11,start speedup,1.5394339561462402,0,0,0,0,17,1655837171.469693,23,7,end speedup,0,0,0,0,0,14,1655837171.586655,20,6,,0,0,0,0,0,2,1655837170.786648,14,6,,False,,,,,,,,,,,,
0,0.2,0,0,0,13,1655837171.590113,20,11,,1.5394339561462402,0,0,0,0,17,1655837171.469693,23,7,end speedup,0,0,0,0,0,14,1655837171.586655,20,6,,0,0,0,0,0,2,1655837170.786648,14,6,,False,,,,,,,,,,,,
0,0.2,0,0,0,17,1655837171.590113,20,13,,1.5394339561462402,0,0,0,0,17,1655837171.649266,23,7,,0,0,0,0,0,14,1655837171.586655,20,6,,0,0,0,0,0,3,1655837170.786648,15,6,,False,,,,,,,,,,,,
0,0.2,0,0,0,17,1655837171.590113,20,13,,1.5394339561462402,0,0,0,0,17,1655837171.649266,23,7,,0,0,0,0,0,14,1655837171.586655,20,6,,0,0,0,0,0,3,1655837171.962401,15,6,,False,,,,,,,,,,,,
0,0.2,0,0,0,27,1655837172.572966,25,13,,1.5394339561462402,0,0,0,0,23,1655837171.649266,23,13,,0,0,0,0,0,15,1655837171.586655,21,6,,0,0,0,0,0,3,1655837171.962401,15,6,,False,,,,,,,,,,,,
1.0241210460662842,0.2,0,0,0,27,1655837172.572966,25,13,,1.5394339561462402,0,0,0,0,23,1655837171.649266,23,13,,0,0,0,0,0,15,1655837172.607132,21,6,,0,0,0,0,0,3,1655837171.962401,15,6,,True,0,83,3.5999999999999996,0,23,3.2000000000000006,0,0,3.0000000000000004,0,0,0.6000000000000001
0,0,0,0,0,0,1655837172.572966,25,13,,0,0,0,0,0,0,1655837171.649266,23,13,,0,0,0,0,0,0,1655837172.607132,21,6,,0,0,0,0,0,0,1655837172.661486,15,6,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837172.572966,25,13,,0,0,0,0,0,0,1655837172.705391,23,13,,0,0,0,0,0,0,1655837172.607132,21,6,,0,0,0,0,0,0,1655837172.661486,15,6,,False,,,,,,,,,,,,
0.25143003463745117,0,0,0,0,0,1655837172.858562,25,13,end speedup,0,0,0,0,0,0,1655837172.705391,23,13,,0,0,0,0,0,1,1655837172.607132,21,7,,0,0,0,0,0,0,1655837172.661486,15,6,,False,,,,,,,,,,,,
0.25143003463745117,0,0,0,0,0,1655837172.858562,25,13,end speedup,0,0,0,0,0,0,1655837172.879965,23,13,start speedup,0,0,0,0,0,1,1655837172.607132,21,7,,0,0,0,0,0,0,1655837172.661486,15,6,,False,,,,,,,,,,,,
0.25143003463745117,0,0,0,0,1,1655837173.596959,26,13,,0,0,0,0,0,0,1655837172.879965,23,13,start speedup,0,0,0,0,0,1,1655837172.607132,21,7,,0,0,0,0,0,1,1655837172.661486,16,6,,False,,,,,,,,,,,,
0.25143003463745117,0,0,0,0,1,1655837173.596959,26,13,,0,0,0,0,0,0,1655837172.879965,23,13,start speedup,0,0,0,0,0,1,1655837173.632242,21,7,,0,0,0,0,0,1,1655837172.661486,16,6,,False,,,,,,,,,,,,
0.25143003463745117,0,0,0,0,1,1655837173.596959,26,13,,0,0,0,0,0,0,1655837172.879965,23,13,start speedup,0,0,0,0,0,1,1655837173.632242,21,7,,0,0,0,0,0,1,1655837173.776993,16,6,,False,,,,,,,,,,,,
0.25143003463745117,0,0,0,0,1,1655837173.596959,26,13,,0,0,0,0,0,0,1655837173.990605,23,13,,0,0,0,0,0,2,1655837173.632242,21,8,,0,0,0,0,0,1,1655837173.776993,16,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,2,1655837174.090302,26,13,door,0,0,0,0,0,0,1655837173.990605,23,13,,0,0,0,0,0,2,1655837173.632242,21,8,,0,0,0,0,0,1,1655837173.776993,16,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,3,1655837174.600558,26,14,,0,0,0,0,0,0,1655837173.990605,23,13,,0,0,0,0,0,4,1655837173.632242,21,10,,0,0,0,0,0,4,1655837173.776993,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,3,1655837174.600558,26,14,,0,0,0,0,0,0,1655837173.990605,23,13,,0,0,0,0,0,4,1655837174.607509,21,10,,0,0,0,0,0,4,1655837173.776993,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,3,1655837174.600558,26,14,,0,0,0,0,0,0,1655837173.990605,23,13,,0,0,0,0,0,4,1655837174.607509,21,10,,0,0,0,0,0,4,1655837174.619263,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,4,1655837174.600558,26,15,,0,0,0,0,0,0,1655837174.931949,23,13,,0,0,0,0,0,6,1655837174.607509,21,12,,0,0,0,0,0,5,1655837174.619263,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,4,1655837175.60303,26,15,,0,0,0,0,0,16,1655837174.931949,31,13,,0,0,0,0,0,8,1655837174.607509,22,13,,0,0,0,0,0,5,1655837174.619263,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,4,1655837175.60303,26,15,,0,0,0,0,0,16,1655837174.931949,31,13,,0,0,0,0,0,8,1655837175.610359,22,13,,0,0,0,0,0,5,1655837174.619263,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,4,1655837175.60303,26,15,,0,0,0,0,0,16,1655837174.931949,31,13,,0,0,0,0,0,8,1655837175.610359,22,13,,0,0,0,0,0,5,1655837175.654757,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,4,1655837175.60303,26,15,,0,0,0,0,0,16,1655837175.657182,31,13,,0,0,0,0,0,8,1655837175.610359,22,13,,0,0,0,0,0,5,1655837175.654757,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,7,1655837176.600964,23,15,,0,0,0,0,0,38,1655837175.657182,42,13,,0,0,0,0,0,12,1655837175.610359,26,13,,0,0,0,0,0,5,1655837175.654757,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,7,1655837176.600964,23,15,,0,0,0,0,0,38,1655837175.657182,42,13,,0,0,0,0,0,13,1655837176.700378,27,13,,0,0,0,0,0,5,1655837175.654757,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,7,1655837176.600964,23,15,,0,0,0,0,0,46,1655837176.787887,46,13,,0,0,0,0,0,13,1655837176.700378,27,13,,0,0,0,0,0,5,1655837175.654757,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,9,1655837176.600964,21,15,,0,0,0,0,0,52,1655837176.787887,49,13,,0,0,0,0,0,13,1655837176.700378,27,13,,0,0,0,0,0,5,1655837177.178424,20,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,9,1655837176.600964,21,15,,0,0,0,0,0,52,1655837176.787887,49,13,,0,0,0,0,0,15,1655837177.651129,25,13,,0,0,0,0,0,6,1655837177.178424,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,10,1655837177.674996,20,15,,0,0,0,0,0,52,1655837176.787887,49,13,,0,0,0,0,0,15,1655837177.651129,25,13,,0,0,0,0,0,6,1655837177.178424,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,10,1655837177.674996,20,15,,0,0,0,0,0,52,1655837177.705539,49,13,,0,0,0,0,0,15,1655837177.651129,25,13,,0,0,0,0,0,6,1655837177.178424,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,10,1655837177.674996,20,15,,0,0,0,0,0,52,1655837177.705539,49,13,,0,0,0,0,0,15,1655837177.651129,25,13,,0,0,0,0,0,6,1655837177.765507,19,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,12,1655837177.674996,18,15,,0,0,0,0,0,52,1655837177.705539,49,13,,0,0,0,0,0,17,1655837178.595924,26,14,,0,0,0,0,0,7,1655837177.765507,18,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,12,1655837177.674996,18,15,,0,0,0,0,0,52,1655837177.705539,49,13,,0,0,0,0,0,17,1655837178.595924,26,14,,0,0,0,0,0,7,1655837178.605545,18,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,12,1655837178.606676,18,15,,0,0,0,0,0,52,1655837177.705539,49,13,,0,0,0,0,0,17,1655837178.595924,26,14,,0,0,0,0,0,7,1655837178.605545,18,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,13,1655837178.606676,18,16,,0,0,0,0,0,52,1655837179.154599,49,13,,0,0,0,0,0,19,1655837178.595924,26,16,,0,0,0,0,0,7,1655837178.605545,18,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,13,1655837178.606676,18,16,,6.277390003204346,0,0,0,0,52,1655837179.157355,49,13,end speedup,0,0,0,0,0,19,1655837178.595924,26,16,,0,0,0,0,0,7,1655837178.605545,18,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,15,1655837179.571042,18,18,,6.277390003204346,0,0,0,0,52,1655837179.157355,49,13,end speedup,0,0,0,0,0,22,1655837178.595924,23,16,,0,0,0,0,0,8,1655837178.605545,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,15,1655837179.571042,18,18,,6.277390003204346,0,0,0,0,52,1655837179.157355,49,13,end speedup,0,0,0,0,0,23,1655837179.692214,22,16,,0,0,0,0,0,8,1655837178.605545,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,15,1655837179.571042,18,18,,6.277390003204346,0,0,0,0,52,1655837179.157355,49,13,end speedup,0,0,0,0,0,23,1655837179.692214,22,16,,0,0,0,0,0,8,1655837179.762452,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,15,1655837179.571042,18,18,,6.277390003204346,0,0,0,0,52,1655837179.991173,49,13,start speedup,0,0,0,0,0,24,1655837179.692214,21,16,,0,0,0,0,0,8,1655837179.762452,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,16,1655837179.571042,18,19,,6.277390003204346,0,0,0,0,54,1655837180.060683,50,13,,0,0,0,0,0,24,1655837179.692214,21,16,,0,0,0,0,0,8,1655837179.762452,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,17,1655837180.584698,18,20,,6.277390003204346,0,0,0,0,64,1655837180.060683,55,13,,0,0,0,0,0,27,1655837179.692214,18,16,,0,0,0,0,0,8,1655837179.762452,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,17,1655837180.584698,18,20,,6.277390003204346,0,0,0,0,76,1655837180.618813,61,13,,0,0,0,0,0,27,1655837179.692214,18,16,,0,0,0,0,0,8,1655837179.762452,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,17,1655837180.584698,18,20,,6.277390003204346,0,0,0,0,80,1655837180.618813,63,13,,0,0,0,0,0,27,1655837180.657475,18,16,,0,0,0,0,0,8,1655837179.762452,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,19,1655837180.584698,18,22,,6.277390003204346,0,0,0,0,84,1655837180.618813,65,13,,0,0,0,0,0,28,1655837180.657475,18,17,,0,0,0,0,0,8,1655837180.974735,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,21,1655837181.623052,18,24,,6.277390003204346,0,0,0,0,84,1655837180.618813,65,13,,0,0,0,0,0,30,1655837180.657475,18,19,,0,0,0,0,0,8,1655837180.974735,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,21,1655837181.623052,18,24,,6.277390003204346,0,0,0,0,84,1655837180.618813,65,13,,0,0,0,0,0,30,1655837181.636471,18,19,,0,0,0,0,0,8,1655837180.974735,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,22,1655837181.623052,19,24,,6.277390003204346,0,0,0,0,84,1655837181.907046,65,13,,0,0,0,0,0,31,1655837181.636471,19,19,,0,0,0,0,0,8,1655837180.974735,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,23,1655837182.585085,19,25,,6.277390003204346,0,0,0,0,84,1655837181.907046,65,13,,0,0,0,0,0,34,1655837181.636471,19,22,,0,0,0,0,0,8,1655837180.974735,17,6,,False,,,,,,,,,,,,
0.25143003463745117,0.2,0,0,0,23,1655837182.585085,19,25,,8.193263053894043,0,0,0,0,84,1655837181.907046,65,13,,0,0,0,0,0,34,1655837181.636471,19,22,,0,0,0,0,0,8,1655837182.631979,17,6,,True,0,92,4.400000000000001,0,160,8.400000000000002,0,12,6.800000000000001,0,0,1.5999999999999999
0,0,0,0,0,0,1655837182.585085,19,25,,0,0,0,0,0,0,1655837181.907046,65,13,,0,0,0,0,0,0,1655837182.637481,19,22,,0,0,0,0,0,0,1655837182.631979,17,6,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837182.585085,19,25,,0,0,0,0,0,0,1655837181.907046,65,13,,0,0,0,0,0,0,1655837182.637481,19,22,,0,0,0,0,0,0,1655837182.920328,17,6,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837182.585085,19,25,,0,0,0,0,0,0,1655837183.147819,65,13,,0,0,0,0,0,1,1655837182.637481,18,22,,0,0,0,0,0,0,1655837182.920328,17,6,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837183.591031,19,25,,0,0,0,0,0,2,1655837183.147819,65,12,,0,0,0,0,0,2,1655837182.637481,18,23,,0,0,0,0,0,1,1655837182.920328,18,6,,False,,,,,,,,,,,,
0,0,0,0,0,0,1655837183.591031,19,25,,0,0,0,0,0,2,1655837183.147819,65,12,,0,0,0,0,0,3,1655837183.660985,18,24,,0,0,0,0,0,1,1655837182.920328,18,6,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837183.591031,19,26,,0,0,0,0,0,2,1655837183.68883,65,12,,0,0,0,0,0,3,1655837183.660985,18,24,,0,0,0,0,0,1,1655837182.920328,18,6,,False,,,,,,,,,,,,
0,0,0,0,0,1,1655837183.591031,19,26,,0,0,0,0,0,6,1655837183.68883,65,10,,0,0,0,0,0,3,1655837183.660985,18,24,,0,0,0,0,0,2,1655837183.883643,19,6,,False,,,,,,,,,,,,
0,0,0,0,0,3,1655837184.582958,19,28,,0,0,0,0,0,6,1655837183.68883,65,10,,0,0,0,0,0,4,1655837183.660985,19,24,,0,0,0,0,0,3,1655837183.883643,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,3,1655837184.582958,19,28,,0,0,0,0,0,6,1655837183.68883,65,10,,0,0,0,0,0,4,1655837183.660985,19,24,,0,0,0,0,0,3,1655837184.6977,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,3,1655837184.582958,19,28,,0,0,0,0,0,6,1655837183.68883,65,10,,0,0,0,0,0,4,1655837184.701804,19,24,,0,0,0,0,0,3,1655837184.6977,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,3,1655837184.582958,19,28,,0,0,0,0,0,8,1655837184.730416,64,10,,0,0,0,0,0,4,1655837184.701804,19,24,,0,0,0,0,0,3,1655837184.6977,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,5,1655837184.582958,19,26,,0,0,0,0,0,58,1655837184.730416,39,10,,0,0,0,0,0,4,1655837185.482223,19,24,triage red in-progress,0,0,0,0,0,3,1655837184.6977,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837185.583559,19,25,,0,0,0,0,0,62,1655837184.730416,37,10,,0,0,0,0,0,4,1655837185.482223,19,24,triage red in-progress,0,0,0,0,0,3,1655837184.6977,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837185.583559,19,25,,0,0,0,0,0,66,1655837185.645035,35,10,,0,0,0,0,0,4,1655837185.482223,19,24,triage red in-progress,0,0,0,0,0,3,1655837184.6977,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,6,1655837185.583559,19,25,,0,0,0,0,0,72,1655837185.645035,32,10,,0,0,0,0,0,4,1655837185.482223,19,24,triage red in-progress,0,0,0,0,0,3,1655837185.703188,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,7,1655837185.583559,18,25,,0,0,0,0,0,76,1655837185.645035,30,10,,0,0,0,0,0,4,1655837185.808519,19,24,triage red in-progress,0,0,0,0,0,3,1655837185.703188,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,7,1655837185.583559,18,25,,0,0,0,0,0,76,1655837185.645035,30,10,,0,0,0,0,0,4,1655837185.809346,19,24,,0,0,0,0,0,3,1655837185.703188,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,8,1655837185.583559,18,24,,0,0,0,0,0,90,1655837185.645035,23,10,,0,0,0,0,0,4,1655837186.202865,19,24,triage red in-progress,0,0,0,0,0,3,1655837185.703188,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,9,1655837185.583559,18,23,,0,0,0,0,0,92,1655837185.645035,22,10,,0,0,0,0,0,4,1655837186.387903,19,24,triage red in-progress,0,0,0,0,0,3,1655837185.703188,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,10,1655837186.570492,19,23,,0,0,0,0,0,92,1655837185.645035,22,10,,0,0,0,0,0,4,1655837186.387903,19,24,triage red in-progress,0,0,0,0,0,3,1655837185.703188,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,10,1655837186.570492,19,23,,0,0,0,0,0,92,1655837185.645035,22,10,,0,0,0,0,0,4,1655837186.387903,19,24,triage red in-progress,0,0,0,0,0,3,1655837186.662866,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,10,1655837186.570492,19,23,,0,0,0,0,0,108,1655837186.721468,30,10,,0,0,0,0,0,4,1655837186.387903,19,24,triage red in-progress,0,0,0,0,0,3,1655837186.662866,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837186.570492,20,23,,0,0,0,0,0,118,1655837186.721468,35,10,,0,0,0,0,0,4,1655837186.783674,19,24,triage red in-progress,0,0,0,0,0,3,1655837186.662866,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837186.570492,20,23,,4.20373797416687,0,0,0,0,120,1655837186.835717,36,10,end speedup,0,0,0,0,0,4,1655837186.783674,19,24,triage red in-progress,0,0,0,0,0,3,1655837186.662866,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837186.570492,20,23,,4.20373797416687,0,0,0,0,120,1655837186.835717,36,10,end speedup,0,0,0,0,0,4,1655837187.005451,19,24,,0,0,0,0,0,3,1655837186.662866,20,6,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837186.570492,20,23,,4.20373797416687,0,0,0,0,120,1655837186.835717,36,10,end speedup,0,0,0,0,0,4,1655837187.005451,19,24,,0,0,0,0,0,3,1655837187.196998,20,6,start speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837186.570492,20,23,,4.20373797416687,0,0,0,0,120,1655837186.835717,36,10,end speedup,0,0,0,0,0,4,1655837187.214915,19,24,triage red in-progress,0,0,0,0,0,3,1655837187.196998,20,6,start speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,121,1655837186.835717,35,10,end speedup,0,0,0,0,0,4,1655837187.214915,19,24,triage red in-progress,0,0,0,0,0,5,1655837187.196998,20,7,start speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,121,1655837186.835717,35,10,end speedup,0,0,0,0,0,4,1655837187.610648,19,24,triage red in-progress,0,0,0,0,0,5,1655837187.196998,20,7,start speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,121,1655837186.835717,35,10,end speedup,0,0,0,0,0,4,1655837187.615955,19,24,triage red in-progress,0,0,0,0,0,9,1655837187.196998,20,9,start speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,121,1655837187.624001,35,10,,0,0,0,0,0,4,1655837187.615955,19,24,triage red in-progress,0,0,0,0,0,9,1655837187.196998,20,9,start speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,121,1655837187.624001,35,10,,0,0,0,0,0,4,1655837187.615955,19,24,triage red in-progress,0,0,0,0,0,11,1655837187.706276,20,10,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837187.840223,19,24,,0,0,0,0,0,11,1655837187.706276,20,10,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837187.841892,19,24,triage red in-progress,0,0,0,0,0,11,1655837187.706276,20,10,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.131175,19,24,triage red in-progress,0,0,0,0,0,17,1655837187.706276,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.385269,19,24,triage red in-progress,0,0,0,0,0,17,1655837187.706276,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837187.597151,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.385269,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.523706,20,13,end speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.385269,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.523706,20,13,end speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.630824,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.523706,20,13,end speedup,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.630824,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.89585,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.897523,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837187.624001,34,10,,0,0,0,0,0,4,1655837188.898823,19,24,,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837188.902628,34,10,,0,0,0,0,0,4,1655837188.898823,19,24,,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837188.898823,19,24,,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837189.431826,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837188.603076,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837189.433128,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837189.597179,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837189.433128,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837189.597179,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837189.726051,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837189.597179,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837189.73611,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837188.809268,20,13,,False,,,,,,,,,,,,
0,0,0,0,0,11,1655837189.597179,20,23,,4.20373797416687,0,0,0,0,122,1655837188.903382,34,10,start speedup,0,0,0,0,0,4,1655837189.73611,19,24,triage red in-progress,1.3267080783843994,0,0,0,0,17,1655837189.811079,20,13,,False,,,,,,,,,,,,
